zone
i=128
j=128

5.43701	-3.59055	0.28766	0.972294	0.283426	0.962533
5.55709	-3.59055	0.286977	0.972724	0.28584	0.969396
5.67717	-3.59055	0.286299	0.97312	0.286307	0.975134
5.79724	-3.59055	0.285642	0.973482	0.288422	0.972862
5.91732	-3.59055	0.284988	0.973815	0.286116	0.978631
6.0374	-3.59055	0.284359	0.974121	0.284102	0.977532
6.15748	-3.59055	0.283734	0.9744	0.281547	0.975593
6.27756	-3.59055	0.283128	0.974652	0.282348	0.972856
6.39764	-3.59055	0.282537	0.974882	0.277254	0.970516
6.51772	-3.59055	0.281958	0.975092	0.280909	0.967179
6.6378	-3.59055	0.281399	0.975281	0.280673	0.971881
6.75787	-3.59055	0.280845	0.97545	0.278049	0.972548
6.87795	-3.59055	0.280312	0.975603	0.274745	0.972958
6.99803	-3.59055	0.279794	0.975739	0.273569	0.972417
7.11811	-3.59055	0.279284	0.975859	0.272302	0.97638
7.23819	-3.59055	0.278792	0.975965	0.27233	0.977265
7.35827	-3.59055	0.278315	0.976058	0.275715	0.974698
7.47835	-3.59055	0.277847	0.976138	0.275467	0.97401
7.59843	-3.59055	0.277396	0.976207	0.277235	0.98097
7.7185	-3.59055	0.276958	0.976267	0.274844	0.977771
7.83858	-3.59055	0.276527	0.976315	0.27286	0.976844
7.95866	-3.59055	0.276112	0.976355	0.270188	0.975004
8.07874	-3.59055	0.275712	0.976387	0.277899	0.967129
8.19882	-3.59055	0.275319	0.976409	0.274953	0.970294
8.3189	-3.59055	0.274938	0.976425	0.281495	0.974861
8.43898	-3.59055	0.27457	0.976434	0.276372	0.979188
8.55906	-3.59055	0.274213	0.976439	0.276076	0.973949
8.67913	-3.59055	0.273863	0.976436	0.276186	0.973193
8.79921	-3.59055	0.273524	0.976428	0.276217	0.974341
8.91929	-3.59055	0.273197	0.976416	0.273241	0.974777
9.03937	-3.59055	0.272881	0.9764	0.272329	0.968566
9.15945	-3.59055	0.27257	0.976377	0.270388	0.967426
9.27953	-3.59055	0.272269	0.976353	0.26502	0.971548
9.39961	-3.59055	0.271977	0.976325	0.267157	0.973581
9.51968	-3.59055	0.271695	0.976294	0.268979	0.969693
9.63976	-3.59055	0.271421	0.97626	0.265896	0.980125
9.75984	-3.59055	0.271152	0.976223	0.269955	0.970206
9.87992	-3.59055	0.270892	0.976183	0.270769	0.973221
10	-3.59055	0.27064	0.976142	0.270297	0.978543
-5.25	-3.38583	0.236306	0.963389	0.2359	0.968152
-5.12992	-3.38583	0.235778	0.96289	0.235877	0.965708
-5.00984	-3.38583	0.23523	0.962353	0.237979	0.970268
-4.88976	-3.38583	0.234686	0.96178	0.234101	0.966441
-4.76969	-3.38583	0.234126	0.961163	0.232733	0.968272
-4.64961	-3.38583	0.233569	0.960503	0.232498	0.967947
-4.52953	-3.38583	0.233006	0.959798	0.231272	0.96951
-4.40945	-3.38583	0.232438	0.959042	0.228692	0.97029
-4.28937	-3.38583	0.23188	0.958236	0.227301	0.968931
-4.16929	-3.38583	0.231317	0.957372	0.228022	0.963809
-4.04921	-3.38583	0.230765	0.956449	0.226262	0.960625
-3.92913	-3.38583	0.230225	0.955466	0.22625	0.961745
-3.80906	-3.38583	0.229699	0.954417	0.227405	0.957382
-3.68898	-3.38583	0.229186	0.953297	0.226093	0.959927
-3.5689	-3.38583	0.228704	0.952108	0.224604	0.958413
-3.44882	-3.38583	0.228252	0.950848	0.225846	0.955003
-3.32874	-3.38583	0.227838	0.949508	0.225142	0.952293
-3.20866	-3.38583	0.227464	0.948087	0.224812	0.944894
-3.08858	-3.38583	0.227141	0.946589	0.225435	0.94098
-2.9685	-3.38583	0.226881	0.945003	0.225616	0.938318
-2.84843	-3.38583	0.226687	0.94334	0.224754	0.93825
-2.72835	-3.38583	0.226579	0.94159	0.227137	0.937412
-2.60827	-3.38583	0.226558	0.93976	0.225892	0.939543
-2.48819	-3.38583	0.226643	0.937853	0.229966	0.944717
-2.36811	-3.38583	0.226844	0.935867	0.228039	0.949081
-2.24803	-3.38583	0.227171	0.933814	0.228829	0.945385
